id,pe,altitude,category
1,486.0,514.0,1.0
47,339.0,378.0,1.0
48,391.0,400.0,1.0
49,559.0,639.0,1.0
50,139.0,130.0,2.0
51,162.0,160.0,2.0
52,332.0,330.0,2.0
53,164.0,160.0,2.0
54,152.0,150.0,2.0
55,190.0,180.0,2.0
56,157.0,150.0,2.0
57,245.0,240.0,2.0
61,78.0,80.0,2.0
63,106.0,100.0,1.0
65,127.0,130.0,1.0
67,194.0,190.0,1.0
