3.000102e+01,1.259156e+02,0
3.000406e+01,1.259148e+02,0
3.000710e+01,1.259140e+02,0
3.001014e+01,1.259132e+02,0
3.001318e+01,1.259124e+02,0
3.001613e+01,1.259117e+02,0
3.001908e+01,1.259109e+02,0
3.002204e+01,1.259101e+02,0
3.002499e+01,1.259093e+02,0
3.002794e+01,1.259086e+02,0
3.003089e+01,1.259078e+02,0
3.003384e+01,1.259070e+02,0
3.003679e+01,1.259062e+02,0
3.003975e+01,1.259055e+02,0
3.004270e+01,1.259047e+02,0
3.004565e+01,1.259039e+02,0
3.004860e+01,1.259031e+02,0
3.005155e+01,1.259024e+02,0
3.005450e+01,1.259016e+02,0
3.005745e+01,1.259008e+02,0
3.006040e+01,1.259000e+02,0
3.006336e+01,1.258993e+02,0
3.006632e+01,1.258985e+02,0
3.006930e+01,1.258977e+02,0
3.007229e+01,1.258969e+02,0
3.007528e+01,1.258962e+02,0
3.007826e+01,1.258954e+02,0
3.008125e+01,1.258946e+02,0
3.008424e+01,1.258938e+02,0
3.008722e+01,1.258931e+02,0
3.009021e+01,1.258923e+02,0
3.009319e+01,1.258915e+02,0
3.009618e+01,1.258907e+02,0
3.009917e+01,1.258900e+02,0
3.010215e+01,1.258892e+02,0
3.010514e+01,1.258884e+02,0
3.010813e+01,1.258876e+02,0
3.011111e+01,1.258869e+02,0
3.011410e+01,1.258861e+02,0
3.011708e+01,1.258853e+02,0
3.012007e+01,1.258845e+02,0
3.012306e+01,1.258838e+02,0
3.012604e+01,1.258830e+02,0
3.012904e+01,1.258822e+02,0
3.013203e+01,1.258814e+02,0
3.013502e+01,1.258807e+02,0
3.013802e+01,1.258799e+02,0
3.014101e+01,1.258791e+02,0
3.014400e+01,1.258783e+02,0
3.014699e+01,1.258776e+02,0
3.014999e+01,1.258768e+02,0
3.015298e+01,1.258760e+02,0
3.015591e+01,1.258752e+02,0
3.015891e+01,1.258745e+02,0
3.016190e+01,1.258737e+02,0
3.016489e+01,1.258729e+02,0
3.016788e+01,1.258721e+02,0
3.017088e+01,1.258714e+02,0
3.017387e+01,1.258706e+02,0
3.017686e+01,1.258698e+02,0
3.017986e+01,1.258690e+02,0
3.018285e+01,1.258683e+02,0
3.018584e+01,1.258675e+02,0
3.018882e+01,1.258667e+02,0
3.019180e+01,1.258659e+02,0
3.019478e+01,1.258651e+02,0
3.019776e+01,1.258643e+02,0
3.020074e+01,1.258636e+02,0
3.020372e+01,1.258628e+02,0
3.020670e+01,1.258620e+02,0
3.020968e+01,1.258612e+02,0
3.021265e+01,1.258604e+02,0
3.021563e+01,1.258597e+02,0
3.021861e+01,1.258589e+02,0
3.022159e+01,1.258581e+02,0
