3.000003e+01,1.259626e+02,0
3.000301e+01,1.259618e+02,0
3.000599e+01,1.259611e+02,0
3.000897e+01,1.259603e+02,0
3.001195e+01,1.259595e+02,0
3.001493e+01,1.259588e+02,0
3.001791e+01,1.259580e+02,0
3.002089e+01,1.259572e+02,0
3.002387e+01,1.259565e+02,0
3.002685e+01,1.259557e+02,0
3.002983e+01,1.259549e+02,0
3.003281e+01,1.259542e+02,0
3.003580e+01,1.259534e+02,0
3.003878e+01,1.259526e+02,0
3.004176e+01,1.259519e+02,0
3.004474e+01,1.259511e+02,0
3.004772e+01,1.259503e+02,0
3.005070e+01,1.259496e+02,0
3.005368e+01,1.259488e+02,0
3.005666e+01,1.259480e+02,0
3.005964e+01,1.259473e+02,0
3.006262e+01,1.259465e+02,0
3.006560e+01,1.259457e+02,0
3.006857e+01,1.259449e+02,0
3.007155e+01,1.259441e+02,0
3.007453e+01,1.259433e+02,0
3.007751e+01,1.259426e+02,0
3.008049e+01,1.259418e+02,0
3.008347e+01,1.259410e+02,0
3.008645e+01,1.259402e+02,0
3.008943e+01,1.259394e+02,0
3.009241e+01,1.259386e+02,0
3.009538e+01,1.259379e+02,0
3.009836e+01,1.259371e+02,0
3.010134e+01,1.259363e+02,0
3.010432e+01,1.259355e+02,0
3.010730e+01,1.259347e+02,0
3.011028e+01,1.259339e+02,0
3.011326e+01,1.259332e+02,0
3.011624e+01,1.259324e+02,0
3.011922e+01,1.259316e+02,0
3.012220e+01,1.259308e+02,0
3.012518e+01,1.259300e+02,0
3.012816e+01,1.259293e+02,0
3.013115e+01,1.259285e+02,0
3.013413e+01,1.259277e+02,0
3.013711e+01,1.259269e+02,0
3.014009e+01,1.259261e+02,0
3.014307e+01,1.259254e+02,0
3.014605e+01,1.259246e+02,0
3.014903e+01,1.259238e+02,0
3.015201e+01,1.259230e+02,0
3.015499e+01,1.259222e+02,0
3.015797e+01,1.259215e+02,0
3.016096e+01,1.259207e+02,0
3.016394e+01,1.259199e+02,0
3.016692e+01,1.259191e+02,0
3.016990e+01,1.259183e+02,0
3.017288e+01,1.259175e+02,0
3.017585e+01,1.259168e+02,0
3.017883e+01,1.259160e+02,0
3.018181e+01,1.259152e+02,0
3.018479e+01,1.259144e+02,0
3.018777e+01,1.259136e+02,0
3.019075e+01,1.259128e+02,0
3.019372e+01,1.259120e+02,0
3.019670e+01,1.259112e+02,0
3.019968e+01,1.259105e+02,0
3.020266e+01,1.259097e+02,0
3.020564e+01,1.259089e+02,0
3.020861e+01,1.259081e+02,0
3.021159e+01,1.259073e+02,0
3.021457e+01,1.259065e+02,0
3.021755e+01,1.259057e+02,0
3.022053e+01,1.259049e+02,0
3.022351e+01,1.259042e+02,0
3.022648e+01,1.259034e+02,0
3.022946e+01,1.259026e+02,0
3.023244e+01,1.259018e+02,0
3.023542e+01,1.259010e+02,0
3.023841e+01,1.259002e+02,0
