3.000254e+01,1.243510e+02,0
3.000552e+01,1.243502e+02,0
3.000848e+01,1.243494e+02,0
3.001145e+01,1.243486e+02,0
3.001442e+01,1.243479e+02,0
3.001739e+01,1.243471e+02,0
3.002035e+01,1.243463e+02,0
3.002332e+01,1.243455e+02,0
3.002629e+01,1.243447e+02,0
3.002926e+01,1.243440e+02,0
3.003222e+01,1.243432e+02,0
3.003519e+01,1.243424e+02,0
3.003816e+01,1.243416e+02,0
3.004113e+01,1.243409e+02,0
3.004409e+01,1.243401e+02,0
3.004706e+01,1.243393e+02,0
3.005003e+01,1.243385e+02,0
3.005300e+01,1.243377e+02,0
3.005596e+01,1.243370e+02,0
3.005893e+01,1.243362e+02,0
3.006190e+01,1.243354e+02,0
3.006487e+01,1.243346e+02,0
3.006782e+01,1.243338e+02,0
3.007077e+01,1.243331e+02,0
3.007372e+01,1.243323e+02,0
3.007667e+01,1.243315e+02,0
3.007962e+01,1.243307e+02,0
3.008258e+01,1.243299e+02,0
3.008553e+01,1.243291e+02,0
3.008848e+01,1.243283e+02,0
3.009143e+01,1.243275e+02,0
3.009438e+01,1.243267e+02,0
3.009733e+01,1.243260e+02,0
3.010028e+01,1.243252e+02,0
3.010324e+01,1.243244e+02,0
3.010619e+01,1.243236e+02,0
3.010914e+01,1.243228e+02,0
3.011209e+01,1.243220e+02,0
3.011504e+01,1.243212e+02,0
3.011800e+01,1.243204e+02,0
3.012099e+01,1.243196e+02,0
3.012399e+01,1.243189e+02,0
3.012698e+01,1.243181e+02,0
3.012998e+01,1.243173e+02,0
3.013297e+01,1.243165e+02,0
3.013597e+01,1.243157e+02,0
3.013896e+01,1.243150e+02,0
3.014195e+01,1.243142e+02,0
3.014495e+01,1.243134e+02,0
3.014794e+01,1.243126e+02,0
3.015094e+01,1.243118e+02,0
3.015393e+01,1.243111e+02,0
3.015693e+01,1.243103e+02,0
3.015992e+01,1.243095e+02,0
3.016292e+01,1.243087e+02,0
3.016591e+01,1.243079e+02,0
3.016890e+01,1.243072e+02,0
3.017190e+01,1.243064e+02,0
3.017489e+01,1.243056e+02,0
3.017789e+01,1.243048e+02,0
3.018088e+01,1.243040e+02,0
3.018388e+01,1.243033e+02,0
3.018686e+01,1.243025e+02,0
3.018982e+01,1.243017e+02,0
3.019279e+01,1.243009e+02,0
3.019576e+01,1.243001e+02,0
3.019872e+01,1.242994e+02,0
3.020169e+01,1.242986e+02,0
