3.000116e+01,1.275425e+02,0
3.000412e+01,1.275418e+02,0
3.000710e+01,1.275410e+02,0
3.001008e+01,1.275402e+02,0
3.001306e+01,1.275395e+02,0
3.001604e+01,1.275387e+02,0
3.001901e+01,1.275379e+02,0
3.002200e+01,1.275372e+02,0
3.002497e+01,1.275364e+02,0
3.002795e+01,1.275356e+02,0
3.003093e+01,1.275349e+02,0
3.003391e+01,1.275341e+02,0
3.003689e+01,1.275333e+02,0
3.003987e+01,1.275325e+02,0
3.004285e+01,1.275318e+02,0
3.004583e+01,1.275310e+02,0
3.004881e+01,1.275302e+02,0
3.005179e+01,1.275295e+02,0
3.005477e+01,1.275287e+02,0
3.005775e+01,1.275279e+02,0
3.006073e+01,1.275272e+02,0
3.006371e+01,1.275264e+02,0
3.006670e+01,1.275256e+02,0
3.006969e+01,1.275249e+02,0
3.007269e+01,1.275241e+02,0
3.007568e+01,1.275233e+02,0
3.007867e+01,1.275225e+02,0
3.008167e+01,1.275218e+02,0
3.008466e+01,1.275210e+02,0
3.008765e+01,1.275202e+02,0
3.009065e+01,1.275194e+02,0
3.009364e+01,1.275187e+02,0
3.009663e+01,1.275179e+02,0
3.009963e+01,1.275171e+02,0
3.010262e+01,1.275163e+02,0
3.010561e+01,1.275156e+02,0
3.010861e+01,1.275148e+02,0
3.011160e+01,1.275140e+02,0
3.011459e+01,1.275132e+02,0
3.011759e+01,1.275125e+02,0
3.012058e+01,1.275117e+02,0
3.012358e+01,1.275109e+02,0
3.012657e+01,1.275101e+02,0
3.012956e+01,1.275094e+02,0
3.013256e+01,1.275086e+02,0
3.013554e+01,1.275078e+02,0
3.013852e+01,1.275070e+02,0
3.014150e+01,1.275063e+02,0
3.014448e+01,1.275055e+02,0
3.014746e+01,1.275047e+02,0
3.015044e+01,1.275039e+02,0
3.015342e+01,1.275031e+02,0
3.015640e+01,1.275024e+02,0
3.015938e+01,1.275016e+02,0
3.016236e+01,1.275008e+02,0
3.016535e+01,1.275000e+02,0
3.016833e+01,1.274992e+02,0
3.017131e+01,1.274985e+02,0
3.017429e+01,1.274977e+02,0
3.017727e+01,1.274969e+02,0
3.018025e+01,1.274961e+02,0
3.018323e+01,1.274953e+02,0
3.018621e+01,1.274946e+02,0
3.018920e+01,1.274938e+02,0
3.019219e+01,1.274930e+02,0
3.019518e+01,1.274922e+02,0
3.019817e+01,1.274914e+02,0
3.020116e+01,1.274906e+02,0
3.020415e+01,1.274898e+02,0
3.020714e+01,1.274890e+02,0
3.021013e+01,1.274883e+02,0
3.021312e+01,1.274875e+02,0
3.021611e+01,1.274867e+02,0
3.021910e+01,1.274859e+02,0
3.022209e+01,1.274851e+02,0
3.022507e+01,1.274843e+02,0
3.022806e+01,1.274835e+02,0
3.023105e+01,1.274827e+02,0
3.023404e+01,1.274820e+02,0
3.023703e+01,1.274812e+02,0
3.024002e+01,1.274804e+02,0
3.024301e+01,1.274796e+02,0
3.024600e+01,1.274788e+02,0
3.024899e+01,1.274780e+02,0
3.025198e+01,1.274772e+02,0
3.025497e+01,1.274764e+02,0
3.025796e+01,1.274757e+02,0
3.026095e+01,1.274749e+02,0
3.026394e+01,1.274741e+02,0
3.026694e+01,1.274733e+02,0
3.026993e+01,1.274726e+02,0
3.027292e+01,1.274718e+02,0
3.027591e+01,1.274710e+02,0
3.027890e+01,1.274702e+02,0
3.028189e+01,1.274695e+02,0
3.028488e+01,1.274687e+02,0
3.028787e+01,1.274679e+02,0
3.029086e+01,1.274671e+02,0
3.029386e+01,1.274664e+02,0
3.029685e+01,1.274656e+02,0
3.029984e+01,1.274648e+02,0
3.030283e+01,1.274640e+02,0
3.030582e+01,1.274632e+02,0
3.030881e+01,1.274625e+02,0
3.031180e+01,1.274617e+02,0
3.031479e+01,1.274609e+02,0
3.031779e+01,1.274601e+02,0
3.032079e+01,1.274593e+02,0
3.032378e+01,1.274586e+02,0
3.032678e+01,1.274578e+02,0
3.032977e+01,1.274570e+02,0
3.033277e+01,1.274562e+02,0
3.033577e+01,1.274554e+02,0
3.033876e+01,1.274546e+02,0
3.034176e+01,1.274538e+02,0
3.034475e+01,1.274530e+02,0
3.034775e+01,1.274523e+02,0
3.035074e+01,1.274515e+02,0
3.035374e+01,1.274507e+02,0
3.035674e+01,1.274499e+02,0
3.035973e+01,1.274491e+02,0
